"","V1_v_high","V1_v_low","V1_v_med","V1_v_vhigh","V2_v_high","V2_v_low","V2_v_med","V2_v_vhigh","V3_v_2","V3_v_3","V3_v_4","V3_v_5more","V4_v_2","V4_v_4","V4_v_more","V5_v_big","V5_v_med","V5_v_small","V6_v_high","V6_v_low","V6_v_med","V7"
"1355",0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,"unacc"
"1356",0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,"unacc"
"1357",0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,"unacc"
"1358",0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,"unacc"
"1361",0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,"unacc"
"1362",0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,"acc"
"1363",0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,"unacc"
"1364",0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,"acc"
"1367",0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,"acc"
"1369",0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,"unacc"
"1370",0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,"unacc"
"1371",0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,"acc"
"1372",0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,"unacc"
"1373",0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,"acc"
"1374",0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,"acc"
"1375",0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,"unacc"
"1376",0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,"acc"
"1377",0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,"acc"
"1378",0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,"unacc"
"1379",0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,"unacc"
"1380",0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,"unacc"
"1383",0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,"unacc"
"1384",0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,"unacc"
"1385",0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,"unacc"
"1386",0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,"unacc"
"1387",0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,"unacc"
"1392",0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,"acc"
"1393",0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,"unacc"
"1394",0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,"acc"
"1395",0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,"acc"
"1397",0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,"unacc"
"1398",0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,"acc"
"1399",0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,"unacc"
"1400",0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,"acc"
"1401",0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,"acc"
"1402",0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,"unacc"
"1403",0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,"acc"
"1404",0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,"acc"
"1405",0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,"unacc"
"1406",0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,"unacc"
"1407",0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,"unacc"
"1408",0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,"unacc"
"1409",0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,"unacc"
"1410",0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,"unacc"
"1411",0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,"unacc"
"1412",0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,"unacc"
"1414",0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,"unacc"
"1415",0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,"acc"
"1416",0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,"acc"
"1417",0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,"unacc"
"1418",0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,"acc"
"1419",0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,"acc"
"1420",0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,"unacc"
"1421",0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,"acc"
"1422",0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,"vgood"
"1423",0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,"unacc"
"1424",0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,"unacc"
"1425",0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,"unacc"
"1426",0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,"unacc"
"1428",0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,"acc"
"1429",0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,"unacc"
"1431",0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,"vgood"
"1432",0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,"unacc"
"1433",0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,"unacc"
"1434",0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,"unacc"
"1435",0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,"unacc"
"1436",0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,"unacc"
"1437",0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,"unacc"
"1438",0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,"unacc"
"1439",0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,"unacc"
"1440",0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,"unacc"
"1441",0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,"unacc"
"1442",0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,"acc"
"1443",0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,"acc"
"1444",0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,"unacc"
"1445",0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,"acc"
"1446",0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,"acc"
"1447",0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,"unacc"
"1448",0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,"acc"
"1451",0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,"acc"
"1452",0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,"acc"
"1453",0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,"unacc"
"1454",0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,"acc"
"1455",0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,"vgood"
"1456",0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,"unacc"
"1457",0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,"acc"
"1459",0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,"unacc"
"1460",0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,"unacc"
"1461",0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,"unacc"
"1463",0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,"unacc"
"1464",0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,"unacc"
"1465",0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,"unacc"
"1468",0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,"unacc"
"1470",0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,"acc"
"1471",0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,"unacc"
"1472",0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,"acc"
"1473",0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,"vgood"
"1474",0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,"unacc"
"1475",0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,"acc"
"1476",0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,"vgood"
"1477",0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,"unacc"
"1478",0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,"acc"
"1479",0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,"acc"
"1480",0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,"unacc"
"1481",0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,"acc"
"1482",0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,"vgood"
"1483",0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,"unacc"
"1484",0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,"acc"
"1486",0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,"unacc"
"1487",0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,"unacc"
"1488",0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,"unacc"
"1490",0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,"unacc"
"1492",0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,"unacc"
"1493",0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,"unacc"
"1494",0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,"unacc"
"1496",0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,"acc"
"1497",0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,"acc"
"1499",0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,"acc"
"1500",0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,"vgood"
"1501",0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,"unacc"
"1502",0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,"acc"
"1503",0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,"vgood"
"1504",0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,"unacc"
"1505",0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,"acc"
"1506",0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,"acc"
"1507",0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,"unacc"
"1510",0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,"unacc"
"1511",0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,"acc"
"1512",0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,"vgood"
"1513",0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,"unacc"
"1515",0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,"unacc"
"1517",0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,"unacc"
"1518",0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,"unacc"
"1519",0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,"unacc"
"1520",0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,"unacc"
"1521",0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,"unacc"
"1523",0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,"acc"
"1524",0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,"good"
"1525",0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,"unacc"
"1526",0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,"acc"
"1527",0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,"good"
"1528",0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,"unacc"
"1530",0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,"vgood"
"1531",0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,"unacc"
"1533",0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,"unacc"
"1534",0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,"unacc"
"1535",0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,"acc"
"1536",0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,"good"
"1538",0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,"good"
"1539",0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,"vgood"
"1540",0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,"unacc"
"1541",0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,"unacc"
"1543",0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,"unacc"
"1544",0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,"unacc"
"1545",0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,"unacc"
"1546",0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,"unacc"
"1547",0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,"unacc"
"1548",0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,"unacc"
"1549",0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,"unacc"
"1550",0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,"acc"
"1551",0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,"good"
"1552",0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,"unacc"
"1553",0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,"acc"
"1554",0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,"good"
"1555",0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,"unacc"
"1556",0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,"good"
"1557",0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,"vgood"
"1558",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,"unacc"
"1560",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,"good"
"1562",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,"good"
"1563",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,"vgood"
"1565",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,"good"
"1566",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,"vgood"
"1567",0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,"unacc"
"1568",0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,"unacc"
"1569",0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,"unacc"
"1570",0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,"unacc"
"1571",0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,"unacc"
"1572",0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,"unacc"
"1573",0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,"unacc"
"1574",0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,"unacc"
"1575",0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,"unacc"
"1576",0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,"unacc"
"1577",0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,"acc"
"1578",0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,"good"
"1579",0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,"unacc"
"1582",0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,"unacc"
"1583",0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,"good"
"1584",0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,"vgood"
"1585",0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,"unacc"
"1586",0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,"acc"
"1587",0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,"good"
"1588",0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,"unacc"
"1589",0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,"good"
"1590",0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,"vgood"
"1593",0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,"vgood"
"1595",0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,"unacc"
"1597",0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,"unacc"
"1598",0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,"unacc"
"1599",0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,"unacc"
"1600",0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,"unacc"
"1601",0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,"unacc"
"1602",0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,"unacc"
"1603",0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,"unacc"
"1605",0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,"good"
"1606",0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,"unacc"
"1607",0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,"good"
"1609",0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,"unacc"
"1610",0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,"good"
"1611",0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,"vgood"
"1612",0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,"unacc"
"1613",0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,"acc"
"1616",0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,"good"
"1618",0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,"unacc"
"1620",0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,"vgood"
"1621",0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,"unacc"
"1622",0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,"unacc"
"1623",0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,"unacc"
"1624",0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,"unacc"
"1625",0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,"unacc"
"1627",0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,"unacc"
"1628",0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,"unacc"
"1629",0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,"unacc"
"1632",0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,"good"
"1633",0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,"unacc"
"1634",0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,"acc"
"1635",0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,"good"
"1636",0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,"unacc"
"1637",0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,"good"
"1638",0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,"vgood"
"1639",0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,"unacc"
"1640",0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,"unacc"
"1642",0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,"unacc"
"1643",0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,"acc"
"1644",0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,"good"
"1645",0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,"unacc"
"1646",0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,"good"
"1648",0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,"unacc"
"1650",0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,"unacc"
"1651",0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,"unacc"
"1653",0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,"unacc"
"1656",0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,"unacc"
"1658",0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,"acc"
"1659",0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,"good"
"1660",0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,"unacc"
"1661",0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,"acc"
"1662",0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,"good"
"1663",0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,"unacc"
"1664",0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,"good"
"1665",0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,"vgood"
"1666",0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,"unacc"
"1668",0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,"good"
"1669",0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,"unacc"
"1671",0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,"vgood"
"1673",0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,"good"
"1674",0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,"vgood"
"1675",0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,"unacc"
"1676",0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,"unacc"
"1677",0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,"unacc"
"1678",0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,"unacc"
"1679",0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,"unacc"
"1681",0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,"unacc"
"1682",0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,"unacc"
"1683",0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,"unacc"
"1684",0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,"unacc"
"1685",0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,"acc"
"1686",0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,"good"
"1688",0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,"good"
