"","V1_v_high","V1_v_low","V1_v_med","V1_v_vhigh","V2_v_high","V2_v_low","V2_v_med","V2_v_vhigh","V3_v_2","V3_v_3","V3_v_4","V3_v_5more","V4_v_2","V4_v_4","V4_v_more","V5_v_big","V5_v_med","V5_v_small","V6_v_high","V6_v_low","V6_v_med","V7"
"1367",0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,"acc"
"1368",0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,"acc"
"1369",0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,"unacc"
"1370",0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,"unacc"
"1371",0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,"acc"
"1372",0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,"unacc"
"1373",0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,"acc"
"1375",0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,"unacc"
"1376",0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,"acc"
"1377",0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,"acc"
"1378",0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,"unacc"
"1381",0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,"unacc"
"1382",0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,"unacc"
"1383",0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,"unacc"
"1384",0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,"unacc"
"1385",0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,"unacc"
"1386",0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,"unacc"
"1387",0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,"unacc"
"1388",0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,"unacc"
"1389",0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,"acc"
"1390",0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,"unacc"
"1391",0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,"acc"
"1392",0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,"acc"
"1393",0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,"unacc"
"1394",0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,"acc"
"1395",0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,"acc"
"1396",0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,"unacc"
"1397",0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,"unacc"
"1398",0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,"acc"
"1399",0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,"unacc"
"1400",0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,"acc"
"1401",0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,"acc"
"1402",0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,"unacc"
"1404",0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,"acc"
"1405",0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,"unacc"
"1406",0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,"unacc"
"1407",0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,"unacc"
"1408",0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,"unacc"
"1410",0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,"unacc"
"1411",0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,"unacc"
"1413",0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,"unacc"
"1415",0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,"acc"
"1416",0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,"acc"
"1417",0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,"unacc"
"1418",0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,"acc"
"1419",0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,"acc"
"1421",0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,"acc"
"1422",0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,"vgood"
"1423",0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,"unacc"
"1424",0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,"unacc"
"1426",0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,"unacc"
"1427",0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,"acc"
"1429",0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,"unacc"
"1430",0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,"acc"
"1431",0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,"vgood"
"1432",0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,"unacc"
"1433",0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,"unacc"
"1434",0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,"unacc"
"1436",0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,"unacc"
"1437",0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,"unacc"
"1440",0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,"unacc"
"1441",0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,"unacc"
"1442",0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,"acc"
"1443",0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,"acc"
"1444",0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,"unacc"
"1445",0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,"acc"
"1446",0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,"acc"
"1449",0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,"vgood"
"1450",0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,"unacc"
"1451",0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,"acc"
"1452",0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,"acc"
"1453",0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,"unacc"
"1456",0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,"unacc"
"1458",0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,"vgood"
"1460",0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,"unacc"
"1461",0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,"unacc"
"1462",0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,"unacc"
"1463",0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,"unacc"
"1465",0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,"unacc"
"1466",0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,"unacc"
"1467",0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,"unacc"
"1468",0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,"unacc"
"1469",0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,"acc"
"1471",0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,"unacc"
"1472",0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,"acc"
"1474",0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,"unacc"
"1475",0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,"acc"
"1476",0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,"vgood"
"1477",0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,"unacc"
"1478",0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,"acc"
"1479",0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,"acc"
"1480",0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,"unacc"
"1481",0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,"acc"
"1482",0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,"vgood"
"1483",0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,"unacc"
"1484",0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,"acc"
"1485",0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,"vgood"
"1487",0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,"unacc"
"1488",0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,"unacc"
"1489",0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,"unacc"
"1490",0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,"unacc"
"1491",0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,"unacc"
"1492",0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,"unacc"
"1493",0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,"unacc"
"1494",0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,"unacc"
"1495",0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,"unacc"
"1498",0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,"unacc"
"1499",0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,"acc"
"1500",0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,"vgood"
"1502",0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,"acc"
"1503",0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,"vgood"
"1504",0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,"unacc"
"1505",0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,"acc"
"1506",0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,"acc"
"1507",0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,"unacc"
"1508",0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,"acc"
"1509",0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,"vgood"
"1510",0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,"unacc"
"1511",0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,"acc"
"1512",0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,"vgood"
"1513",0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,"unacc"
"1514",0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,"unacc"
"1516",0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,"unacc"
"1517",0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,"unacc"
"1518",0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,"unacc"
"1520",0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,"unacc"
"1521",0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,"unacc"
"1522",0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,"unacc"
"1523",0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,"acc"
"1524",0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,"good"
"1527",0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,"good"
"1528",0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,"unacc"
"1529",0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,"good"
"1530",0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,"vgood"
"1531",0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,"unacc"
"1532",0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,"unacc"
"1535",0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,"acc"
"1536",0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,"good"
"1537",0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,"unacc"
"1538",0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,"good"
"1539",0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,"vgood"
"1540",0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,"unacc"
"1541",0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,"unacc"
"1542",0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,"unacc"
"1543",0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,"unacc"
"1544",0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,"unacc"
"1545",0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,"unacc"
"1546",0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,"unacc"
"1547",0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,"unacc"
"1548",0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,"unacc"
"1549",0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,"unacc"
"1550",0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,"acc"
"1553",0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,"acc"
"1554",0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,"good"
"1555",0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,"unacc"
"1556",0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,"good"
"1557",0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,"vgood"
"1558",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,"unacc"
"1559",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,"acc"
"1560",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,"good"
"1561",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,"unacc"
"1562",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,"good"
"1563",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,"vgood"
"1564",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,"unacc"
"1565",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,"good"
"1567",0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,"unacc"
"1568",0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,"unacc"
"1569",0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,"unacc"
"1570",0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,"unacc"
"1572",0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,"unacc"
"1573",0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,"unacc"
"1574",0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,"unacc"
"1575",0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,"unacc"
"1576",0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,"unacc"
"1578",0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,"good"
"1579",0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,"unacc"
"1580",0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,"good"
"1581",0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,"vgood"
"1582",0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,"unacc"
"1584",0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,"vgood"
"1585",0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,"unacc"
"1588",0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,"unacc"
"1590",0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,"vgood"
"1591",0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,"unacc"
"1592",0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,"good"
"1593",0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,"vgood"
"1594",0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,"unacc"
"1596",0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,"unacc"
"1597",0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,"unacc"
"1598",0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,"unacc"
"1599",0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,"unacc"
"1600",0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,"unacc"
"1601",0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,"unacc"
"1602",0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,"unacc"
"1603",0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,"unacc"
"1604",0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,"acc"
"1606",0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,"unacc"
"1607",0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,"good"
"1608",0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,"vgood"
"1609",0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,"unacc"
"1610",0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,"good"
"1611",0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,"vgood"
"1613",0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,"acc"
"1614",0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,"good"
"1615",0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,"unacc"
"1616",0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,"good"
"1617",0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,"vgood"
"1618",0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,"unacc"
"1619",0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,"good"
"1620",0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,"vgood"
"1621",0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,"unacc"
"1622",0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,"unacc"
"1623",0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,"unacc"
"1625",0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,"unacc"
"1626",0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,"unacc"
"1628",0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,"unacc"
"1629",0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,"unacc"
"1630",0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,"unacc"
"1631",0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,"acc"
"1632",0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,"good"
"1633",0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,"unacc"
"1634",0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,"acc"
"1635",0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,"good"
"1636",0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,"unacc"
"1637",0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,"good"
"1638",0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,"vgood"
"1639",0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,"unacc"
"1640",0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,"unacc"
"1641",0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,"unacc"
"1642",0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,"unacc"
"1644",0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,"good"
"1645",0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,"unacc"
"1646",0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,"good"
"1647",0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,"vgood"
"1648",0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,"unacc"
"1649",0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,"unacc"
"1650",0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,"unacc"
"1651",0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,"unacc"
"1652",0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,"unacc"
"1653",0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,"unacc"
"1654",0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,"unacc"
"1655",0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,"unacc"
"1656",0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,"unacc"
"1657",0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,"unacc"
"1658",0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,"acc"
"1659",0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,"good"
"1660",0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,"unacc"
"1661",0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,"acc"
"1663",0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,"unacc"
"1665",0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,"vgood"
"1667",0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,"acc"
"1668",0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,"good"
"1669",0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,"unacc"
"1670",0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,"good"
"1671",0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,"vgood"
"1672",0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,"unacc"
"1673",0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,"good"
"1674",0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,"vgood"
"1675",0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,"unacc"
"1676",0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,"unacc"
"1677",0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,"unacc"
"1678",0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,"unacc"
"1679",0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,"unacc"
"1680",0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,"unacc"
"1681",0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,"unacc"
"1682",0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,"unacc"
"1684",0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,"unacc"
"1685",0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,"acc"
